medicion_id,activo_id,tipo_medicion_id,fecha_hora,valor
585,30,1,2024-09-01 08:00:00,2699.3
586,30,1,2024-10-01 08:00:00,2978.6
587,30,1,2024-11-01 08:00:00,3291.1
588,30,1,2024-12-01 08:00:00,3687.5
589,30,1,2025-01-01 08:00:00,4056.8
590,30,1,2025-02-01 08:00:00,4418.3
591,30,1,2025-03-01 08:00:00,4749.9
592,30,1,2025-04-01 08:00:00,5177.0
593,30,1,2025-05-01 08:00:00,5479.1
594,30,1,2025-06-01 08:00:00,5765.2
595,30,1,2025-07-01 08:00:00,6122.1
596,30,1,2025-08-01 08:00:00,6552.3
597,30,1,2025-09-01 08:00:00,6938.5
598,30,1,2025-10-01 08:00:00,7342.2
599,30,1,2025-11-01 08:00:00,7760.1
600,30,1,2025-12-01 08:00:00,8052.8
601,31,1,2024-01-01 08:00:00,0.0
602,31,1,2024-02-01 08:00:00,387.7
603,31,1,2024-03-01 08:00:00,870.9
604,31,1,2024-04-01 08:00:00,1298.6
605,31,1,2024-05-01 08:00:00,1837.0
606,31,1,2024-06-01 08:00:00,2253.2
607,31,1,2024-07-01 08:00:00,2690.1
608,31,1,2024-08-01 08:00:00,3212.5
609,31,1,2024-09-01 08:00:00,3706.6
610,31,1,2024-10-01 08:00:00,4086.1
611,31,1,2024-11-01 08:00:00,4502.8
612,31,1,2024-12-01 08:00:00,5055.7
613,31,1,2025-01-01 08:00:00,5651.2
614,31,1,2025-02-01 08:00:00,6177.6
615,31,1,2025-03-01 08:00:00,6508.5
616,31,1,2025-04-01 08:00:00,7046.5
617,31,1,2025-05-01 08:00:00,7544.3
618,31,1,2025-06-01 08:00:00,8004.7
619,31,1,2025-07-01 08:00:00,8408.7
620,31,1,2025-08-01 08:00:00,8811.5
621,31,1,2025-09-01 08:00:00,9195.1
622,31,1,2025-10-01 08:00:00,9692.1
623,31,1,2025-11-01 08:00:00,10135.1
624,31,1,2025-12-01 08:00:00,10604.7
625,32,1,2024-01-01 08:00:00,0.0
626,32,1,2024-02-01 08:00:00,441.6
627,32,1,2024-03-01 08:00:00,840.2
628,32,1,2024-04-01 08:00:00,1191.5
629,32,1,2024-05-01 08:00:00,1506.1
630,32,1,2024-06-01 08:00:00,1943.9
631,32,1,2024-07-01 08:00:00,2337.2
632,32,1,2024-08-01 08:00:00,2740.9
633,32,1,2024-09-01 08:00:00,3148.7
634,32,1,2024-10-01 08:00:00,3480.5
635,32,1,2024-11-01 08:00:00,3836.8
636,32,1,2024-12-01 08:00:00,4277.5
637,32,1,2025-01-01 08:00:00,4702.5
638,32,1,2025-02-01 08:00:00,5147.2
639,32,1,2025-03-01 08:00:00,5459.8
640,32,1,2025-04-01 08:00:00,5946.5
641,32,1,2025-05-01 08:00:00,6329.7
642,32,1,2025-06-01 08:00:00,6775.1
643,32,1,2025-07-01 08:00:00,7176.9
644,32,1,2025-08-01 08:00:00,7592.5
645,32,1,2025-09-01 08:00:00,8071.9
646,32,1,2025-10-01 08:00:00,8403.0
647,32,1,2025-11-01 08:00:00,8737.9
648,32,1,2025-12-01 08:00:00,9067.1
649,33,1,2024-01-01 08:00:00,0.0
650,33,1,2024-02-01 08:00:00,652.7
651,33,1,2024-03-01 08:00:00,1194.9
652,33,1,2024-04-01 08:00:00,1669.6
653,33,1,2024-05-01 08:00:00,2334.9
654,33,1,2024-06-01 08:00:00,2839.8
655,33,1,2024-07-01 08:00:00,3351.7
656,33,1,2024-08-01 08:00:00,4045.0
657,33,1,2024-09-01 08:00:00,4569.5
658,33,1,2024-10-01 08:00:00,5241.6
659,33,1,2024-11-01 08:00:00,5919.0
660,33,1,2024-12-01 08:00:00,6589.0
661,33,1,2025-01-01 08:00:00,7234.1
662,33,1,2025-02-01 08:00:00,7786.0
663,33,1,2025-03-01 08:00:00,8363.2
664,33,1,2025-04-01 08:00:00,9053.2
665,33,1,2025-05-01 08:00:00,9698.5
666,33,1,2025-06-01 08:00:00,10398.0
667,33,1,2025-07-01 08:00:00,11108.9
668,33,1,2025-08-01 08:00:00,11758.6
669,33,1,2025-09-01 08:00:00,12477.2
670,33,1,2025-10-01 08:00:00,12988.8
671,33,1,2025-11-01 08:00:00,13720.5
672,33,1,2025-12-01 08:00:00,14411.0
673,35,1,2024-01-01 08:00:00,0.0
674,35,1,2024-02-01 08:00:00,244.9
675,35,1,2024-03-01 08:00:00,508.8
676,35,1,2024-04-01 08:00:00,708.9
677,35,1,2024-05-01 08:00:00,948.7
678,35,1,2024-06-01 08:00:00,1193.4
679,35,1,2024-07-01 08:00:00,1418.0
680,35,1,2024-08-01 08:00:00,1721.1
681,35,1,2024-09-01 08:00:00,1970.3
682,35,1,2024-10-01 08:00:00,2197.0
683,35,1,2024-11-01 08:00:00,2483.9
684,35,1,2024-12-01 08:00:00,2679.0
685,35,1,2025-01-01 08:00:00,2898.3
686,35,1,2025-02-01 08:00:00,3116.5
687,35,1,2025-03-01 08:00:00,3384.0
688,35,1,2025-04-01 08:00:00,3673.8
689,35,1,2025-05-01 08:00:00,3922.7
690,35,1,2025-06-01 08:00:00,4145.8
691,35,1,2025-07-01 08:00:00,4378.8
692,35,1,2025-08-01 08:00:00,4631.8
693,35,1,2025-09-01 08:00:00,4881.1
694,35,1,2025-10-01 08:00:00,5089.6
695,35,1,2025-11-01 08:00:00,5290.2
696,35,1,2025-12-01 08:00:00,5573.8
697,36,1,2024-01-01 08:00:00,0.0
698,36,1,2024-02-01 08:00:00,575.3
699,36,1,2024-03-01 08:00:00,991.2
700,36,1,2024-04-01 08:00:00,1508.5
701,36,1,2024-05-01 08:00:00,1887.4
702,36,1,2024-06-01 08:00:00,2449.8
703,36,1,2024-07-01 08:00:00,2807.4
704,36,1,2024-08-01 08:00:00,3375.1
705,36,1,2024-09-01 08:00:00,3891.0
706,36,1,2024-10-01 08:00:00,4281.0
707,36,1,2024-11-01 08:00:00,4673.5
708,36,1,2024-12-01 08:00:00,5196.8
709,36,1,2025-01-01 08:00:00,5557.5
710,36,1,2025-02-01 08:00:00,5934.9
711,36,1,2025-03-01 08:00:00,6389.9
712,36,1,2025-04-01 08:00:00,6758.9
713,36,1,2025-05-01 08:00:00,7217.6
714,36,1,2025-06-01 08:00:00,7698.9
715,36,1,2025-07-01 08:00:00,8043.1
716,36,1,2025-08-01 08:00:00,8480.0
717,36,1,2025-09-01 08:00:00,8838.0
718,36,1,2025-10-01 08:00:00,9389.8
719,36,1,2025-11-01 08:00:00,9790.0
720,36,1,2025-12-01 08:00:00,10281.2
721,37,1,2024-01-01 08:00:00,0.0
722,37,1,2024-02-01 08:00:00,438.5
723,37,1,2024-03-01 08:00:00,816.0
724,37,1,2024-04-01 08:00:00,1299.8
725,37,1,2024-05-01 08:00:00,1804.7
726,37,1,2024-06-01 08:00:00,2340.6
727,37,1,2024-07-01 08:00:00,2700.7
728,37,1,2024-08-01 08:00:00,3236.0
729,37,1,2024-09-01 08:00:00,3622.8
730,37,1,2024-10-01 08:00:00,4089.7
731,37,1,2024-11-01 08:00:00,4579.2
732,37,1,2024-12-01 08:00:00,4956.8
733,37,1,2025-01-01 08:00:00,5541.1
734,37,1,2025-02-01 08:00:00,6049.8
735,37,1,2025-03-01 08:00:00,6422.6
736,37,1,2025-04-01 08:00:00,6795.1
737,37,1,2025-05-01 08:00:00,7318.2
738,37,1,2025-06-01 08:00:00,7874.0
739,37,1,2025-07-01 08:00:00,8243.5
740,37,1,2025-08-01 08:00:00,8663.9
741,37,1,2025-09-01 08:00:00,9173.6
742,37,1,2025-10-01 08:00:00,9616.8
743,37,1,2025-11-01 08:00:00,10056.9
744,37,1,2025-12-01 08:00:00,10501.3
745,39,1,2024-01-01 08:00:00,0.0
746,39,1,2024-02-01 08:00:00,392.3
747,39,1,2024-03-01 08:00:00,699.2
748,39,1,2024-04-01 08:00:00,1014.3
749,39,1,2024-05-01 08:00:00,1508.6
750,39,1,2024-06-01 08:00:00,1833.6
751,39,1,2024-07-01 08:00:00,2146.0
752,39,1,2024-08-01 08:00:00,2639.5
753,39,1,2024-09-01 08:00:00,3150.5
754,39,1,2024-10-01 08:00:00,3619.3
755,39,1,2024-11-01 08:00:00,3961.4
756,39,1,2024-12-01 08:00:00,4390.1
757,39,1,2025-01-01 08:00:00,4844.7
758,39,1,2025-02-01 08:00:00,5314.4
759,39,1,2025-03-01 08:00:00,5618.6
760,39,1,2025-04-01 08:00:00,6011.4
761,39,1,2025-05-01 08:00:00,6369.1
762,39,1,2025-06-01 08:00:00,6815.2
763,39,1,2025-07-01 08:00:00,7186.1
764,39,1,2025-08-01 08:00:00,7602.8
765,39,1,2025-09-01 08:00:00,8043.2
766,39,1,2025-10-01 08:00:00,8516.1
767,39,1,2025-11-01 08:00:00,9015.9
768,39,1,2025-12-01 08:00:00,9455.2
769,40,1,2024-01-01 08:00:00,0.0
770,40,1,2024-02-01 08:00:00,245.6
771,40,1,2024-03-01 08:00:00,455.6
772,40,1,2024-04-01 08:00:00,733.6
773,40,1,2024-05-01 08:00:00,1036.1
774,40,1,2024-06-01 08:00:00,1274.0
775,40,1,2024-07-01 08:00:00,1524.4
776,40,1,2024-08-01 08:00:00,1752.6
777,40,1,2024-09-01 08:00:00,2055.9
778,40,1,2024-10-01 08:00:00,2361.6
779,40,1,2024-11-01 08:00:00,2651.1
780,40,1,2024-12-01 08:00:00,2921.2
781,40,1,2025-01-01 08:00:00,3256.5
782,40,1,2025-02-01 08:00:00,3532.0
783,40,1,2025-03-01 08:00:00,3783.7
784,40,1,2025-04-01 08:00:00,4081.3
785,40,1,2025-05-01 08:00:00,4386.4
786,40,1,2025-06-01 08:00:00,4711.9
787,40,1,2025-07-01 08:00:00,4927.4
788,40,1,2025-08-01 08:00:00,5263.2
789,40,1,2025-09-01 08:00:00,5543.2
790,40,1,2025-10-01 08:00:00,5875.6
791,40,1,2025-11-01 08:00:00,6167.4
792,40,1,2025-12-01 08:00:00,6441.7
793,41,1,2024-01-01 08:00:00,0.0
794,41,1,2024-02-01 08:00:00,300.1
795,41,1,2024-03-01 08:00:00,635.8
796,41,1,2024-04-01 08:00:00,993.6
797,41,1,2024-05-01 08:00:00,1283.1
798,41,1,2024-06-01 08:00:00,1638.1
799,41,1,2024-07-01 08:00:00,1979.7
800,41,1,2024-08-01 08:00:00,2346.5
801,41,1,2024-09-01 08:00:00,2627.4
802,41,1,2024-10-01 08:00:00,2878.0
803,41,1,2024-11-01 08:00:00,3244.1
804,41,1,2024-12-01 08:00:00,3547.5
805,41,1,2025-01-01 08:00:00,3843.8
806,41,1,2025-02-01 08:00:00,4131.9
807,41,1,2025-03-01 08:00:00,4348.9
808,41,1,2025-04-01 08:00:00,4606.7
809,41,1,2025-05-01 08:00:00,4868.6
810,41,1,2025-06-01 08:00:00,5177.2
811,41,1,2025-07-01 08:00:00,5471.0
812,41,1,2025-08-01 08:00:00,5778.4
813,41,1,2025-09-01 08:00:00,6017.4
814,41,1,2025-10-01 08:00:00,6239.3
815,41,1,2025-11-01 08:00:00,6535.1
816,41,1,2025-12-01 08:00:00,6783.0
817,42,1,2024-01-01 08:00:00,0.0
818,42,1,2024-02-01 08:00:00,516.6
819,42,1,2024-03-01 08:00:00,1048.5
820,42,1,2024-04-01 08:00:00,1640.0
821,42,1,2024-05-01 08:00:00,2069.2
822,42,1,2024-06-01 08:00:00,2691.2
823,42,1,2024-07-01 08:00:00,3135.0
824,42,1,2024-08-01 08:00:00,3661.0
825,42,1,2024-09-01 08:00:00,4178.9
826,42,1,2024-10-01 08:00:00,4735.8
827,42,1,2024-11-01 08:00:00,5343.7
828,42,1,2024-12-01 08:00:00,5961.3
829,42,1,2025-01-01 08:00:00,6525.3
830,42,1,2025-02-01 08:00:00,6988.7
831,42,1,2025-03-01 08:00:00,7539.4
832,42,1,2025-04-01 08:00:00,8090.4
833,42,1,2025-05-01 08:00:00,8652.4
834,42,1,2025-06-01 08:00:00,9193.9
835,42,1,2025-07-01 08:00:00,9710.6
836,42,1,2025-08-01 08:00:00,10321.9
837,42,1,2025-09-01 08:00:00,10885.1
838,42,1,2025-10-01 08:00:00,11520.2
839,42,1,2025-11-01 08:00:00,12142.8
840,42,1,2025-12-01 08:00:00,12675.3
841,44,1,2024-01-01 08:00:00,0.0
842,44,1,2024-02-01 08:00:00,263.9
843,44,1,2024-03-01 08:00:00,521.4
844,44,1,2024-04-01 08:00:00,772.2
845,44,1,2024-05-01 08:00:00,1094.8
846,44,1,2024-06-01 08:00:00,1376.7
847,44,1,2024-07-01 08:00:00,1606.7
848,44,1,2024-08-01 08:00:00,1905.3
849,44,1,2024-09-01 08:00:00,2255.9
850,44,1,2024-10-01 08:00:00,2530.7
851,44,1,2024-11-01 08:00:00,2899.0
852,44,1,2024-12-01 08:00:00,3248.3
853,44,1,2025-01-01 08:00:00,3614.7
854,44,1,2025-02-01 08:00:00,3947.8
855,44,1,2025-03-01 08:00:00,4267.5
856,44,1,2025-04-01 08:00:00,4558.9
857,44,1,2025-05-01 08:00:00,4885.0
858,44,1,2025-06-01 08:00:00,5151.7
859,44,1,2025-07-01 08:00:00,5407.0
860,44,1,2025-08-01 08:00:00,5781.5
861,44,1,2025-09-01 08:00:00,6096.8
862,44,1,2025-10-01 08:00:00,6332.8
863,44,1,2025-11-01 08:00:00,6595.4
864,44,1,2025-12-01 08:00:00,6887.9
865,45,1,2024-01-01 08:00:00,0.0
866,45,1,2024-02-01 08:00:00,438.4
867,45,1,2024-03-01 08:00:00,835.8
868,45,1,2024-04-01 08:00:00,1276.3
869,45,1,2024-05-01 08:00:00,1842.3
870,45,1,2024-06-01 08:00:00,2390.8
871,45,1,2024-07-01 08:00:00,2973.8
872,45,1,2024-08-01 08:00:00,3538.2
873,45,1,2024-09-01 08:00:00,3971.9
874,45,1,2024-10-01 08:00:00,4432.7
875,45,1,2024-11-01 08:00:00,4928.4
876,45,1,2024-12-01 08:00:00,5503.6
877,45,1,2025-01-01 08:00:00,6068.9
878,45,1,2025-02-01 08:00:00,6726.2
879,45,1,2025-03-01 08:00:00,7129.7
880,45,1,2025-04-01 08:00:00,7784.8
881,45,1,2025-05-01 08:00:00,8236.1
882,45,1,2025-06-01 08:00:00,8734.9
883,45,1,2025-07-01 08:00:00,9139.1
884,45,1,2025-08-01 08:00:00,9625.5
885,45,1,2025-09-01 08:00:00,10086.5
886,45,1,2025-10-01 08:00:00,10537.1
887,45,1,2025-11-01 08:00:00,11095.9
888,45,1,2025-12-01 08:00:00,11689.8
889,46,1,2024-01-01 08:00:00,0.0
890,46,1,2024-02-01 08:00:00,559.4
891,46,1,2024-03-01 08:00:00,1138.8
892,46,1,2024-04-01 08:00:00,1523.9
893,46,1,2024-05-01 08:00:00,2126.0
894,46,1,2024-06-01 08:00:00,2606.8
895,46,1,2024-07-01 08:00:00,3088.1
896,46,1,2024-08-01 08:00:00,3609.9
897,46,1,2024-09-01 08:00:00,3992.5
898,46,1,2024-10-01 08:00:00,4403.7
899,46,1,2024-11-01 08:00:00,4893.3
900,46,1,2024-12-01 08:00:00,5443.8
901,46,1,2025-01-01 08:00:00,6037.1
902,46,1,2025-02-01 08:00:00,6453.8
903,46,1,2025-03-01 08:00:00,6855.6
904,46,1,2025-04-01 08:00:00,7384.7
905,46,1,2025-05-01 08:00:00,7838.4
906,46,1,2025-06-01 08:00:00,8291.8
907,46,1,2025-07-01 08:00:00,8750.8
908,46,1,2025-08-01 08:00:00,9302.9
909,46,1,2025-09-01 08:00:00,9732.0
910,46,1,2025-10-01 08:00:00,10114.9
911,46,1,2025-11-01 08:00:00,10496.3
912,46,1,2025-12-01 08:00:00,10989.2
913,47,1,2024-01-01 08:00:00,0.0
914,47,1,2024-02-01 08:00:00,380.7
915,47,1,2024-03-01 08:00:00,651.0
916,47,1,2024-04-01 08:00:00,922.7
917,47,1,2024-05-01 08:00:00,1158.1
918,47,1,2024-06-01 08:00:00,1554.5
919,47,1,2024-07-01 08:00:00,1867.9
920,47,1,2024-08-01 08:00:00,2236.2
921,47,1,2024-09-01 08:00:00,2613.4
922,47,1,2024-10-01 08:00:00,2999.0
923,47,1,2024-11-01 08:00:00,3376.4
924,47,1,2024-12-01 08:00:00,3656.1
925,47,1,2025-01-01 08:00:00,3987.3
926,47,1,2025-02-01 08:00:00,4380.8
927,47,1,2025-03-01 08:00:00,4689.7
928,47,1,2025-04-01 08:00:00,5052.9
929,47,1,2025-05-01 08:00:00,5425.2
930,47,1,2025-06-01 08:00:00,5764.1
931,47,1,2025-07-01 08:00:00,6104.0
932,47,1,2025-08-01 08:00:00,6439.0
933,47,1,2025-09-01 08:00:00,6734.9
934,47,1,2025-10-01 08:00:00,7007.7
935,47,1,2025-11-01 08:00:00,7349.8
936,47,1,2025-12-01 08:00:00,7733.3
937,48,1,2024-01-01 08:00:00,0.0
938,48,1,2024-02-01 08:00:00,660.0
939,48,1,2024-03-01 08:00:00,1065.9
940,48,1,2024-04-01 08:00:00,1656.1
941,48,1,2024-05-01 08:00:00,2318.2
942,48,1,2024-06-01 08:00:00,3010.2
943,48,1,2024-07-01 08:00:00,3585.1
944,48,1,2024-08-01 08:00:00,4186.7
945,48,1,2024-09-01 08:00:00,4722.1
946,48,1,2024-10-01 08:00:00,5329.1
947,48,1,2024-11-01 08:00:00,5824.7
948,48,1,2024-12-01 08:00:00,6248.0
949,48,1,2025-01-01 08:00:00,6905.9
950,48,1,2025-02-01 08:00:00,7350.6
951,48,1,2025-03-01 08:00:00,7902.5
952,48,1,2025-04-01 08:00:00,8450.8
953,48,1,2025-05-01 08:00:00,8876.6
954,48,1,2025-06-01 08:00:00,9348.6
955,48,1,2025-07-01 08:00:00,9789.7
956,48,1,2025-08-01 08:00:00,10276.8
957,48,1,2025-09-01 08:00:00,10879.6
958,48,1,2025-10-01 08:00:00,11445.9
959,48,1,2025-11-01 08:00:00,11993.1
960,48,1,2025-12-01 08:00:00,12631.8
961,49,1,2024-01-01 08:00:00,0.0
962,49,1,2024-02-01 08:00:00,530.1
963,49,1,2024-03-01 08:00:00,1048.5
964,49,1,2024-04-01 08:00:00,1487.0
965,49,1,2024-05-01 08:00:00,1919.3
966,49,1,2024-06-01 08:00:00,2375.4
967,49,1,2024-07-01 08:00:00,2922.3
968,49,1,2024-08-01 08:00:00,3411.5
969,49,1,2024-09-01 08:00:00,4030.3
970,49,1,2024-10-01 08:00:00,4410.3
971,49,1,2024-11-01 08:00:00,4887.4
972,49,1,2024-12-01 08:00:00,5294.7
973,49,1,2025-01-01 08:00:00,5878.3
974,49,1,2025-02-01 08:00:00,6379.1
975,49,1,2025-03-01 08:00:00,6862.7
976,49,1,2025-04-01 08:00:00,7392.6
977,49,1,2025-05-01 08:00:00,7781.8
978,49,1,2025-06-01 08:00:00,8357.4
979,49,1,2025-07-01 08:00:00,8923.6
980,49,1,2025-08-01 08:00:00,9455.9
981,49,1,2025-09-01 08:00:00,9907.8
982,49,1,2025-10-01 08:00:00,10450.6
983,49,1,2025-11-01 08:00:00,11005.8
984,49,1,2025-12-01 08:00:00,11593.5
985,51,1,2024-01-01 08:00:00,0.0
986,51,1,2024-02-01 08:00:00,323.8
987,51,1,2024-03-01 08:00:00,553.6
988,51,1,2024-04-01 08:00:00,854.7
989,51,1,2024-05-01 08:00:00,1088.0
990,51,1,2024-06-01 08:00:00,1325.4
991,51,1,2024-07-01 08:00:00,1607.2
992,51,1,2024-08-01 08:00:00,1820.1
993,51,1,2024-09-01 08:00:00,2039.0
994,51,1,2024-10-01 08:00:00,2323.2
995,51,1,2024-11-01 08:00:00,2655.6
996,51,1,2024-12-01 08:00:00,2859.5
997,51,1,2025-01-01 08:00:00,3068.7
998,51,1,2025-02-01 08:00:00,3284.8
999,51,1,2025-03-01 08:00:00,3471.3
1000,51,1,2025-04-01 08:00:00,3800.5
1001,51,1,2025-05-01 08:00:00,4060.9
1002,51,1,2025-06-01 08:00:00,4358.8
1003,51,1,2025-07-01 08:00:00,4611.8
1004,51,1,2025-08-01 08:00:00,4950.1
1005,51,1,2025-09-01 08:00:00,5219.9
1006,51,1,2025-10-01 08:00:00,5540.0
1007,51,1,2025-11-01 08:00:00,5832.3
1008,51,1,2025-12-01 08:00:00,6153.4
1009,52,1,2024-01-01 08:00:00,0.0
1010,52,1,2024-02-01 08:00:00,377.9
1011,52,1,2024-03-01 08:00:00,792.7
1012,52,1,2024-04-01 08:00:00,1227.3
1013,52,1,2024-05-01 08:00:00,1622.6
1014,52,1,2024-06-01 08:00:00,2034.0
1015,52,1,2024-07-01 08:00:00,2368.0
1016,52,1,2024-08-01 08:00:00,2860.4
1017,52,1,2024-09-01 08:00:00,3262.4
1018,52,1,2024-10-01 08:00:00,3592.8
1019,52,1,2024-11-01 08:00:00,4044.8
1020,52,1,2024-12-01 08:00:00,4486.6
1021,52,1,2025-01-01 08:00:00,4806.8
1022,52,1,2025-02-01 08:00:00,5184.5
1023,52,1,2025-03-01 08:00:00,5571.1
1024,52,1,2025-04-01 08:00:00,6046.5
1025,52,1,2025-05-01 08:00:00,6407.7
1026,52,1,2025-06-01 08:00:00,6778.8
1027,52,1,2025-07-01 08:00:00,7222.5
1028,52,1,2025-08-01 08:00:00,7577.4
1029,52,1,2025-09-01 08:00:00,8067.8
1030,52,1,2025-10-01 08:00:00,8521.9
1031,52,1,2025-11-01 08:00:00,9011.6
1032,52,1,2025-12-01 08:00:00,9381.2
1033,53,1,2024-01-01 08:00:00,0.0
1034,53,1,2024-02-01 08:00:00,246.5
1035,53,1,2024-03-01 08:00:00,487.1
1036,53,1,2024-04-01 08:00:00,763.3
1037,53,1,2024-05-01 08:00:00,1039.0
1038,53,1,2024-06-01 08:00:00,1304.2
1039,53,1,2024-07-01 08:00:00,1555.7
1040,53,1,2024-08-01 08:00:00,1810.1
1041,53,1,2024-09-01 08:00:00,2127.2
1042,53,1,2024-10-01 08:00:00,2381.5
1043,53,1,2024-11-01 08:00:00,2699.2
1044,53,1,2024-12-01 08:00:00,3013.3
1045,53,1,2025-01-01 08:00:00,3333.8
1046,53,1,2025-02-01 08:00:00,3682.5
1047,53,1,2025-03-01 08:00:00,4002.6
1048,53,1,2025-04-01 08:00:00,4243.0
1049,53,1,2025-05-01 08:00:00,4499.3
1050,53,1,2025-06-01 08:00:00,4830.2
1051,53,1,2025-07-01 08:00:00,5149.6
1052,53,1,2025-08-01 08:00:00,5379.2
1053,53,1,2025-09-01 08:00:00,5734.7
1054,53,1,2025-10-01 08:00:00,6064.2
1055,53,1,2025-11-01 08:00:00,6410.8
1056,53,1,2025-12-01 08:00:00,6651.3
1057,54,1,2024-01-01 08:00:00,0.0
1058,54,1,2024-02-01 08:00:00,385.2
1059,54,1,2024-03-01 08:00:00,720.5
1060,54,1,2024-04-01 08:00:00,1061.3
1061,54,1,2024-05-01 08:00:00,1533.3
1062,54,1,2024-06-01 08:00:00,1952.7
1063,54,1,2024-07-01 08:00:00,2372.2
1064,54,1,2024-08-01 08:00:00,2737.6
1065,54,1,2024-09-01 08:00:00,3238.3
1066,54,1,2024-10-01 08:00:00,3723.1
1067,54,1,2024-11-01 08:00:00,4170.8
1068,54,1,2024-12-01 08:00:00,4535.8
1069,54,1,2025-01-01 08:00:00,4895.4
1070,54,1,2025-02-01 08:00:00,5327.8
1071,54,1,2025-03-01 08:00:00,5761.5
1072,54,1,2025-04-01 08:00:00,6268.7
1073,54,1,2025-05-01 08:00:00,6584.6
1074,54,1,2025-06-01 08:00:00,6964.5
1075,54,1,2025-07-01 08:00:00,7343.2
1076,54,1,2025-08-01 08:00:00,7730.2
1077,54,1,2025-09-01 08:00:00,8177.2
1078,54,1,2025-10-01 08:00:00,8586.3
1079,54,1,2025-11-01 08:00:00,9078.2
1080,54,1,2025-12-01 08:00:00,9424.2
1081,55,1,2024-01-01 08:00:00,0.0
1082,55,1,2024-02-01 08:00:00,433.9
1083,55,1,2024-03-01 08:00:00,840.9
1084,55,1,2024-04-01 08:00:00,1282.6
1085,55,1,2024-05-01 08:00:00,1649.9
1086,55,1,2024-06-01 08:00:00,1978.6
1087,55,1,2024-07-01 08:00:00,2382.5
1088,55,1,2024-08-01 08:00:00,2841.6
1089,55,1,2024-09-01 08:00:00,3178.3
1090,55,1,2024-10-01 08:00:00,3488.8
1091,55,1,2024-11-01 08:00:00,3777.4
1092,55,1,2024-12-01 08:00:00,4170.7
1093,55,1,2025-01-01 08:00:00,4554.9
1094,55,1,2025-02-01 08:00:00,4864.1
1095,55,1,2025-03-01 08:00:00,5154.0
1096,55,1,2025-04-01 08:00:00,5559.6
1097,55,1,2025-05-01 08:00:00,5912.2
1098,55,1,2025-06-01 08:00:00,6239.3
1099,55,1,2025-07-01 08:00:00,6621.9
1100,55,1,2025-08-01 08:00:00,6916.1
1101,55,1,2025-09-01 08:00:00,7203.5
1102,55,1,2025-10-01 08:00:00,7525.1
1103,55,1,2025-11-01 08:00:00,7862.5
1104,55,1,2025-12-01 08:00:00,8156.3
1105,56,1,2024-01-01 08:00:00,0.0
1106,56,1,2024-02-01 08:00:00,301.2
1107,56,1,2024-03-01 08:00:00,593.1
1108,56,1,2024-04-01 08:00:00,822.6
1109,56,1,2024-05-01 08:00:00,1105.5
1110,56,1,2024-06-01 08:00:00,1341.8
1111,56,1,2024-07-01 08:00:00,1653.2
1112,56,1,2024-08-01 08:00:00,1894.3
1113,56,1,2024-09-01 08:00:00,2116.9
1114,56,1,2024-10-01 08:00:00,2371.9
1115,56,1,2024-11-01 08:00:00,2597.8
1116,56,1,2024-12-01 08:00:00,2822.0
1117,56,1,2025-01-01 08:00:00,3072.3
1118,56,1,2025-02-01 08:00:00,3365.1
1119,56,1,2025-03-01 08:00:00,3564.7
1120,56,1,2025-04-01 08:00:00,3807.7
1121,56,1,2025-05-01 08:00:00,4116.3
1122,56,1,2025-06-01 08:00:00,4358.0
1123,56,1,2025-07-01 08:00:00,4578.4
1124,56,1,2025-08-01 08:00:00,4854.4
1125,56,1,2025-09-01 08:00:00,5064.3
1126,56,1,2025-10-01 08:00:00,5366.0
1127,56,1,2025-11-01 08:00:00,5600.9
1128,56,1,2025-12-01 08:00:00,5816.8
1129,57,1,2024-01-01 08:00:00,0.0
1130,57,1,2024-02-01 08:00:00,586.1
1131,57,1,2024-03-01 08:00:00,1014.7
1132,57,1,2024-04-01 08:00:00,1547.6
1133,57,1,2024-05-01 08:00:00,2172.9
1134,57,1,2024-06-01 08:00:00,2693.2
1135,57,1,2024-07-01 08:00:00,3313.7
1136,57,1,2024-08-01 08:00:00,3884.8
1137,57,1,2024-09-01 08:00:00,4499.2
1138,57,1,2024-10-01 08:00:00,4932.1
1139,57,1,2024-11-01 08:00:00,5567.3
1140,57,1,2024-12-01 08:00:00,6163.9
1141,57,1,2025-01-01 08:00:00,6762.9
1142,57,1,2025-02-01 08:00:00,7401.8
1143,57,1,2025-03-01 08:00:00,7943.7
1144,57,1,2025-04-01 08:00:00,8489.4
1145,57,1,2025-05-01 08:00:00,9035.3
1146,57,1,2025-06-01 08:00:00,9643.5
1147,57,1,2025-07-01 08:00:00,10214.3
1148,57,1,2025-08-01 08:00:00,10763.8
1149,57,1,2025-09-01 08:00:00,11314.9
1150,57,1,2025-10-01 08:00:00,11918.2
1151,57,1,2025-11-01 08:00:00,12318.8
1152,57,1,2025-12-01 08:00:00,12881.9
1153,59,1,2024-01-01 08:00:00,0.0
1154,59,1,2024-02-01 08:00:00,374.4
1155,59,1,2024-03-01 08:00:00,788.3
1156,59,1,2024-04-01 08:00:00,1146.1
1157,59,1,2024-05-01 08:00:00,1601.8
1158,59,1,2024-06-01 08:00:00,2094.9
1159,59,1,2024-07-01 08:00:00,2543.3
1160,59,1,2024-08-01 08:00:00,2991.9
1161,59,1,2024-09-01 08:00:00,3395.7
1162,59,1,2024-10-01 08:00:00,3847.3
